dataset,vertices,edges
j26-cl-10.edgelist,65,169
j26-cl-11.edgelist,65,148
j26-cl-12.edgelist,65,156
j26-cl-13.edgelist,65,124
j26-cl-14.edgelist,65,152
j26-er-10.edgelist,65,166
j26-er-11.edgelist,65,150
j26-er-12.edgelist,65,145
j26-er-13.edgelist,65,142
j26-er-14.edgelist,65,155
j26-to-10.edgelist,65,102
j26-to-11.edgelist,65,82
j26-to-12.edgelist,65,80
j26-to-13.edgelist,65,78
j26-to-14.edgelist,65,94
j28-ba-10.edgelist,96,540
j28-ba-11.edgelist,96,540
j28-ba-12.edgelist,96,540
j28-ba-13.edgelist,96,540
j28-ba-14.edgelist,96,540
j28-cl-10.edgelist,96,547
j28-cl-11.edgelist,96,554
j28-cl-12.edgelist,96,561
j28-cl-13.edgelist,96,532
j28-cl-14.edgelist,96,538
j28-er-10.edgelist,96,533
j28-er-11.edgelist,96,577
j28-er-12.edgelist,96,538
j28-er-13.edgelist,96,557
j28-er-14.edgelist,96,568
j28-to-10.edgelist,96,331
j28-to-11.edgelist,96,362
j28-to-12.edgelist,96,325
j28-to-13.edgelist,96,377
j28-to-14.edgelist,96,364
