dataset,vertices,edges
j26-cl-5.edgelist,65,144
j26-cl-6.edgelist,65,148
j26-cl-7.edgelist,65,139
j26-cl-8.edgelist,65,153
j26-cl-9.edgelist,65,142
j26-er-5.edgelist,65,167
j26-er-6.edgelist,65,168
j26-er-7.edgelist,65,177
j26-er-8.edgelist,65,145
j26-er-9.edgelist,65,178
j26-to-5.edgelist,65,98
j26-to-6.edgelist,65,101
j26-to-7.edgelist,65,104
j26-to-8.edgelist,65,74
j26-to-9.edgelist,65,116
j28-ba-5.edgelist,96,540
j28-ba-6.edgelist,96,540
j28-ba-7.edgelist,96,540
j28-ba-8.edgelist,96,540
j28-ba-9.edgelist,96,540
j28-cl-5.edgelist,96,569
j28-cl-6.edgelist,96,519
j28-cl-7.edgelist,96,554
j28-cl-8.edgelist,96,525
j28-cl-9.edgelist,96,549
j28-er-5.edgelist,96,556
j28-er-6.edgelist,96,594
j28-er-7.edgelist,96,597
j28-er-8.edgelist,96,545
j28-er-9.edgelist,96,605
j28-to-5.edgelist,96,369
j28-to-6.edgelist,96,391
j28-to-7.edgelist,96,380
j28-to-8.edgelist,96,342
j28-to-9.edgelist,96,385
