dataset,vertices,edges
bqp100_9-cl-4,100,519
bqp100_9-cl-5,100,471
bqp100_9-cl-6,100,435
bqp100_9-cl-7,100,457
bqp100_9-cl-8,100,526
bqp100_9-cl-9,100,490
bqp100_9-er-0,100,519
bqp100_9-er-1,100,511
bqp100_9-er-10,100,462
bqp100_9-er-11,100,525
bqp100_9-er-12,100,466
bqp100_9-er-13,100,500
bqp100_9-er-14,100,489
bqp100_9-er-2,100,492
bqp100_9-er-3,100,492
bqp100_9-er-4,100,505
bqp100_9-er-5,100,480
bqp100_9-er-6,100,526
bqp100_9-er-7,100,503
bqp100_9-er-8,100,485
bqp100_9-er-9,100,547
bqp100_9-to-0,100,438
bqp100_9-to-1,100,440
bqp100_9-to-10,100,404
bqp100_9-to-11,100,439
bqp100_9-to-12,100,392
bqp100_9-to-13,100,408
bqp100_9-to-14,100,423
bqp100_9-to-2,100,411
bqp100_9-to-3,100,416
bqp100_9-to-4,100,424
bqp100_9-to-5,100,399
bqp100_9-to-6,100,453
bqp100_9-to-7,100,430
bqp100_9-to-8,100,414
bqp100_9-to-9,100,446
bqp50_1-ba-0,50,141
bqp50_1-ba-1,50,141
bqp50_1-ba-10,50,141
bqp50_1-ba-11,50,141
bqp50_1-ba-12,50,141
bqp50_1-ba-13,50,141
bqp50_1-ba-14,50,141
bqp50_1-ba-2,50,141
bqp50_1-ba-3,50,141
bqp50_1-ba-4,50,141
bqp50_1-ba-5,50,141
bqp50_1-ba-6,50,141
bqp50_1-ba-7,50,141
bqp50_1-ba-8,50,141
bqp50_1-ba-9,50,141
bqp50_1-cl-0,50,110
bqp50_1-cl-1,50,106
bqp50_1-cl-10,50,109
bqp50_1-cl-11,50,98
bqp50_1-cl-12,50,96
bqp50_1-cl-13,50,108
bqp50_1-cl-14,50,108
bqp50_1-cl-2,50,103
bqp50_1-cl-3,50,99
bqp50_1-cl-4,50,105
bqp50_1-cl-5,50,109
bqp50_1-cl-6,50,88
bqp50_1-cl-7,50,88
bqp50_1-cl-8,50,109
bqp50_1-cl-9,50,89
bqp50_1-er-0,50,135
bqp50_1-er-1,50,106
bqp50_1-er-10,50,114
bqp50_1-er-11,50,109
bqp50_1-er-12,50,94
bqp50_1-er-13,50,104
bqp50_1-er-14,50,106
bqp50_1-er-2,50,99
bqp50_1-er-3,50,107
bqp50_1-er-4,50,109
bqp50_1-er-5,50,118
bqp50_1-er-6,50,122
bqp50_1-er-7,50,122
bqp50_1-er-8,50,90
bqp50_1-er-9,50,133
bqp50_1-to-0,50,90
bqp50_1-to-1,50,68
bqp50_1-to-10,50,84
bqp50_1-to-11,50,76
bqp50_1-to-12,50,57
bqp50_1-to-13,50,70
bqp50_1-to-14,50,72
bqp50_1-to-2,50,71
bqp50_1-to-3,50,64
bqp50_1-to-4,50,81
bqp50_1-to-5,50,76
bqp50_1-to-6,50,91
bqp50_1-to-7,50,85
bqp50_1-to-8,50,58
bqp50_1-to-9,50,96
bqp50_10-ba-0,50,141
bqp50_10-ba-1,50,141
bqp50_10-ba-10,50,141
bqp50_10-ba-11,50,141
bqp50_10-ba-12,50,141
bqp50_10-ba-13,50,141
bqp50_10-ba-14,50,141
bqp50_10-ba-2,50,141
bqp50_10-ba-3,50,141
bqp50_10-ba-4,50,141
bqp50_10-ba-5,50,141
bqp50_10-ba-6,50,141
bqp50_10-ba-7,50,141
bqp50_10-ba-8,50,141
bqp50_10-ba-9,50,141
bqp50_10-cl-0,50,115
bqp50_10-cl-1,50,105
bqp50_10-cl-10,50,100
bqp50_10-cl-11,50,94
bqp50_10-cl-12,50,110
bqp50_10-cl-13,50,114
bqp50_10-cl-14,50,107
bqp50_10-cl-2,50,106
bqp50_10-cl-3,50,105
bqp50_10-cl-4,50,104
bqp50_10-cl-5,50,103
bqp50_10-cl-6,50,95
bqp50_10-cl-7,50,83
bqp50_10-cl-8,50,93
bqp50_10-cl-9,50,91
bqp50_10-er-0,50,135
bqp50_10-er-1,50,106
bqp50_10-er-10,50,114
bqp50_10-er-11,50,109
bqp50_10-er-12,50,94
bqp50_10-er-13,50,104
bqp50_10-er-14,50,106
bqp50_10-er-2,50,99
bqp50_10-er-3,50,107
bqp50_10-er-4,50,109
bqp50_10-er-5,50,118
bqp50_10-er-6,50,122
bqp50_10-er-7,50,122
bqp50_10-er-8,50,90
bqp50_10-er-9,50,133
bqp50_10-to-0,50,90
bqp50_10-to-1,50,68
bqp50_10-to-10,50,84
bqp50_10-to-11,50,76
bqp50_10-to-12,50,57
bqp50_10-to-13,50,70
bqp50_10-to-14,50,72
bqp50_10-to-2,50,71
bqp50_10-to-3,50,64
bqp50_10-to-4,50,81
bqp50_10-to-5,50,76
bqp50_10-to-6,50,91
bqp50_10-to-7,50,85
bqp50_10-to-8,50,58
bqp50_10-to-9,50,96
bqp50_2-ba-0,50,141
bqp50_2-ba-1,50,141
bqp50_2-ba-10,50,141
bqp50_2-ba-11,50,141
bqp50_2-ba-12,50,141
bqp50_2-ba-13,50,141
bqp50_2-ba-14,50,141
bqp50_2-ba-2,50,141
bqp50_2-ba-3,50,141
bqp50_2-ba-4,50,141
bqp50_2-ba-5,50,141
bqp50_2-ba-6,50,141
bqp50_2-ba-7,50,141
bqp50_2-ba-8,50,141
bqp50_2-ba-9,50,141
bqp50_2-cl-0,50,124
bqp50_2-cl-1,50,111
bqp50_2-cl-10,50,110
bqp50_2-cl-11,50,130
bqp50_2-cl-12,50,104
bqp50_2-cl-13,50,117
bqp50_2-cl-14,50,117
bqp50_2-cl-2,50,125
bqp50_2-cl-3,50,121
bqp50_2-cl-4,50,103
bqp50_2-cl-5,50,135
bqp50_2-cl-6,50,113
bqp50_2-cl-7,50,95
bqp50_2-cl-8,50,125
bqp50_2-cl-9,50,113
bqp50_2-er-0,50,141
bqp50_2-er-1,50,115
bqp50_2-er-10,50,127
bqp50_2-er-11,50,122
bqp50_2-er-12,50,106
bqp50_2-er-13,50,113
bqp50_2-er-14,50,120
bqp50_2-er-2,50,111
bqp50_2-er-3,50,122
bqp50_2-er-4,50,124
bqp50_2-er-5,50,133
bqp50_2-er-6,50,132
bqp50_2-er-7,50,133
bqp50_2-er-8,50,102
bqp50_2-er-9,50,148
bqp50_2-to-0,50,94
bqp50_2-to-1,50,74
bqp50_2-to-10,50,94
bqp50_2-to-11,50,86
bqp50_2-to-12,50,64
bqp50_2-to-13,50,78
bqp50_2-to-14,50,84
bqp50_2-to-2,50,79
bqp50_2-to-3,50,74
bqp50_2-to-4,50,90
bqp50_2-to-5,50,83
bqp50_2-to-6,50,101
bqp50_2-to-7,50,93
bqp50_2-to-8,50,65
bqp50_2-to-9,50,108
bqp50_3-ba-0,50,141
bqp50_3-ba-1,50,141
bqp50_3-ba-10,50,141
bqp50_3-ba-11,50,141
bqp50_3-ba-12,50,141
bqp50_3-ba-13,50,141
bqp50_3-ba-14,50,141
bqp50_3-ba-2,50,141
bqp50_3-ba-3,50,141
bqp50_3-ba-4,50,141
bqp50_3-ba-5,50,141
bqp50_3-ba-6,50,141
bqp50_3-ba-7,50,141
bqp50_3-ba-8,50,141
bqp50_3-ba-9,50,141
bqp50_3-cl-0,50,144
bqp50_3-cl-1,50,121
bqp50_3-cl-10,50,133
bqp50_3-cl-11,50,128
bqp50_3-cl-12,50,139
bqp50_3-cl-13,50,131
bqp50_3-cl-14,50,125
bqp50_3-cl-2,50,123
bqp50_3-cl-3,50,134
bqp50_3-cl-4,50,137
bqp50_3-cl-5,50,128
bqp50_3-cl-6,50,134
bqp50_3-cl-7,50,115
bqp50_3-cl-8,50,131
bqp50_3-cl-9,50,116
bqp50_3-er-0,50,155
bqp50_3-er-1,50,130
bqp50_3-er-10,50,135
bqp50_3-er-11,50,133
bqp50_3-er-12,50,119
bqp50_3-er-13,50,133
bqp50_3-er-14,50,140
bqp50_3-er-2,50,126
bqp50_3-er-3,50,132
bqp50_3-er-4,50,136
bqp50_3-er-5,50,147
bqp50_3-er-6,50,148
bqp50_3-er-7,50,151
bqp50_3-er-8,50,113
bqp50_3-er-9,50,164
bqp50_3-to-0,50,108
bqp50_3-to-1,50,92
bqp50_3-to-10,50,108
bqp50_3-to-11,50,96
bqp50_3-to-12,50,88
bqp50_3-to-13,50,92
bqp50_3-to-14,50,106
bqp50_3-to-2,50,88
bqp50_3-to-3,50,98
bqp50_3-to-4,50,109
bqp50_3-to-5,50,115
bqp50_3-to-6,50,108
bqp50_3-to-7,50,111
bqp50_3-to-8,50,84
bqp50_3-to-9,50,125
bqp50_4-ba-0,50,141
bqp50_4-ba-1,50,141
bqp50_4-ba-10,50,141
bqp50_4-ba-11,50,141
bqp50_4-ba-12,50,141
bqp50_4-ba-13,50,141
bqp50_4-ba-14,50,141
bqp50_4-ba-2,50,141
bqp50_4-ba-3,50,141
bqp50_4-ba-4,50,141
bqp50_4-ba-5,50,141
bqp50_4-ba-6,50,141
bqp50_4-ba-7,50,141
bqp50_4-ba-8,50,141
bqp50_4-ba-9,50,141
bqp50_4-cl-0,50,124
bqp50_4-cl-1,50,111
bqp50_4-cl-10,50,109
bqp50_4-cl-11,50,102
bqp50_4-cl-12,50,118
bqp50_4-cl-13,50,107
bqp50_4-cl-14,50,105
bqp50_4-cl-2,50,122
bqp50_4-cl-3,50,101
bqp50_4-cl-4,50,104
bqp50_4-cl-5,50,105
bqp50_4-cl-6,50,106
bqp50_4-cl-7,50,85
bqp50_4-cl-8,50,125
bqp50_4-cl-9,50,92
bqp50_4-er-0,50,137
bqp50_4-er-1,50,108
bqp50_4-er-10,50,116
bqp50_4-er-11,50,113
bqp50_4-er-12,50,98
bqp50_4-er-13,50,107
bqp50_4-er-14,50,110
bqp50_4-er-2,50,103
bqp50_4-er-3,50,110
bqp50_4-er-4,50,111
bqp50_4-er-5,50,122
bqp50_4-er-6,50,126
bqp50_4-er-7,50,125
bqp50_4-er-8,50,93
bqp50_4-er-9,50,137
bqp50_4-to-0,50,92
bqp50_4-to-1,50,68
bqp50_4-to-10,50,86
bqp50_4-to-11,50,80
bqp50_4-to-12,50,60
bqp50_4-to-13,50,72
bqp50_4-to-14,50,76
bqp50_4-to-2,50,73
bqp50_4-to-3,50,66
bqp50_4-to-4,50,82
bqp50_4-to-5,50,78
bqp50_4-to-6,50,95
bqp50_4-to-7,50,87
bqp50_4-to-8,50,60
bqp50_4-to-9,50,100
bqp50_5-ba-0,50,141
bqp50_5-ba-1,50,141
bqp50_5-ba-10,50,141
bqp50_5-ba-11,50,141
bqp50_5-ba-12,50,141
bqp50_5-ba-13,50,141
bqp50_5-ba-14,50,141
bqp50_5-ba-2,50,141
bqp50_5-ba-3,50,141
bqp50_5-ba-4,50,141
bqp50_5-ba-5,50,141
bqp50_5-ba-6,50,141
bqp50_5-ba-7,50,141
bqp50_5-ba-8,50,141
bqp50_5-ba-9,50,141
bqp50_5-cl-0,50,136
bqp50_5-cl-1,50,123
bqp50_5-cl-10,50,133
bqp50_5-cl-11,50,118
bqp50_5-cl-12,50,125
bqp50_5-cl-13,50,126
bqp50_5-cl-14,50,122
bqp50_5-cl-2,50,128
bqp50_5-cl-3,50,117
bqp50_5-cl-4,50,131
bqp50_5-cl-5,50,130
bqp50_5-cl-6,50,133
bqp50_5-cl-7,50,121
bqp50_5-cl-8,50,136
bqp50_5-cl-9,50,117
bqp50_5-er-0,50,155
bqp50_5-er-1,50,130
bqp50_5-er-10,50,134
bqp50_5-er-11,50,133
bqp50_5-er-12,50,119
bqp50_5-er-13,50,129
bqp50_5-er-14,50,138
bqp50_5-er-2,50,125
bqp50_5-er-3,50,130
bqp50_5-er-4,50,134
bqp50_5-er-5,50,147
bqp50_5-er-6,50,146
bqp50_5-er-7,50,149
bqp50_5-er-8,50,113
bqp50_5-er-9,50,164
bqp50_5-to-0,50,112
bqp50_5-to-1,50,93
bqp50_5-to-10,50,98
bqp50_5-to-11,50,98
bqp50_5-to-12,50,78
bqp50_5-to-13,50,94
bqp50_5-to-14,50,103
bqp50_5-to-2,50,91
bqp50_5-to-3,50,97
bqp50_5-to-4,50,103
bqp50_5-to-5,50,105
bqp50_5-to-6,50,111
bqp50_5-to-7,50,102
bqp50_5-to-8,50,75
bqp50_5-to-9,50,120
bqp50_6-ba-0,50,141
bqp50_6-ba-1,50,141
bqp50_6-ba-10,50,141
bqp50_6-ba-11,50,141
bqp50_6-ba-12,50,141
bqp50_6-ba-13,50,141
bqp50_6-ba-14,50,141
bqp50_6-ba-2,50,141
bqp50_6-ba-3,50,141
bqp50_6-ba-4,50,141
bqp50_6-ba-5,50,141
bqp50_6-ba-6,50,141
bqp50_6-ba-7,50,141
bqp50_6-ba-8,50,141
bqp50_6-ba-9,50,141
bqp50_6-cl-0,50,100
bqp50_6-cl-1,50,105
bqp50_6-cl-10,50,101
bqp50_6-cl-11,50,100
bqp50_6-cl-12,50,98
bqp50_6-cl-13,50,97
bqp50_6-cl-14,50,91
bqp50_6-cl-2,50,99
bqp50_6-cl-3,50,86
bqp50_6-cl-4,50,93
bqp50_6-cl-5,50,97
bqp50_6-cl-6,50,85
bqp50_6-cl-7,50,89
bqp50_6-cl-8,50,112
bqp50_6-cl-9,50,94
bqp50_6-er-0,50,129
bqp50_6-er-1,50,100
bqp50_6-er-10,50,113
bqp50_6-er-11,50,98
bqp50_6-er-12,50,86
bqp50_6-er-13,50,96
bqp50_6-er-14,50,101
bqp50_6-er-2,50,93
bqp50_6-er-3,50,98
bqp50_6-er-4,50,103
bqp50_6-er-5,50,109
bqp50_6-er-6,50,111
bqp50_6-er-7,50,117
bqp50_6-er-8,50,84
bqp50_6-er-9,50,122
bqp50_6-to-0,50,89
bqp50_6-to-1,50,72
bqp50_6-to-10,50,75
bqp50_6-to-11,50,65
bqp50_6-to-12,50,59
bqp50_6-to-13,50,69
bqp50_6-to-14,50,65
bqp50_6-to-2,50,62
bqp50_6-to-3,50,62
bqp50_6-to-4,50,69
bqp50_6-to-5,50,69
bqp50_6-to-6,50,73
bqp50_6-to-7,50,79
bqp50_6-to-8,50,47
bqp50_6-to-9,50,84
bqp50_7-ba-0,50,141
bqp50_7-ba-1,50,141
bqp50_7-ba-10,50,141
bqp50_7-ba-11,50,141
bqp50_7-ba-12,50,141
bqp50_7-ba-13,50,141
bqp50_7-ba-14,50,141
bqp50_7-ba-2,50,141
bqp50_7-ba-3,50,141
bqp50_7-ba-4,50,141
bqp50_7-ba-5,50,141
bqp50_7-ba-6,50,141
bqp50_7-ba-7,50,141
bqp50_7-ba-8,50,141
bqp50_7-ba-9,50,141
bqp50_7-cl-0,50,140
bqp50_7-cl-1,50,117
bqp50_7-cl-10,50,116
bqp50_7-cl-11,50,118
bqp50_7-cl-12,50,121
bqp50_7-cl-13,50,128
bqp50_7-cl-14,50,126
bqp50_7-cl-2,50,134
bqp50_7-cl-3,50,129
bqp50_7-cl-4,50,122
bqp50_7-cl-5,50,122
bqp50_7-cl-6,50,131
bqp50_7-cl-7,50,109
bqp50_7-cl-8,50,138
bqp50_7-cl-9,50,97
bqp50_7-er-0,50,149
bqp50_7-er-1,50,119
bqp50_7-er-10,50,128
bqp50_7-er-11,50,126
bqp50_7-er-12,50,109
bqp50_7-er-13,50,119
bqp50_7-er-14,50,124
bqp50_7-er-2,50,116
bqp50_7-er-3,50,124
bqp50_7-er-4,50,127
bqp50_7-er-5,50,137
bqp50_7-er-6,50,137
bqp50_7-er-7,50,134
bqp50_7-er-8,50,107
bqp50_7-er-9,50,152
bqp50_7-to-0,50,99
bqp50_7-to-1,50,83
bqp50_7-to-10,50,91
bqp50_7-to-11,50,88
bqp50_7-to-12,50,79
bqp50_7-to-13,50,82
bqp50_7-to-14,50,84
bqp50_7-to-2,50,80
bqp50_7-to-3,50,87
bqp50_7-to-4,50,88
bqp50_7-to-5,50,94
bqp50_7-to-6,50,89
bqp50_7-to-7,50,91
bqp50_7-to-8,50,74
bqp50_7-to-9,50,110
bqp50_8-ba-0,50,141
bqp50_8-ba-1,50,141
bqp50_8-ba-10,50,141
bqp50_8-ba-11,50,141
bqp50_8-ba-12,50,141
bqp50_8-ba-13,50,141
bqp50_8-ba-14,50,141
bqp50_8-ba-2,50,141
bqp50_8-ba-3,50,141
bqp50_8-ba-4,50,141
bqp50_8-ba-5,50,141
bqp50_8-ba-6,50,141
bqp50_8-ba-7,50,141
bqp50_8-ba-8,50,141
bqp50_8-ba-9,50,141
bqp50_8-cl-0,50,140
bqp50_8-cl-1,50,149
bqp50_8-cl-10,50,124
bqp50_8-cl-11,50,147
bqp50_8-cl-12,50,142
bqp50_8-cl-13,50,130
bqp50_8-cl-14,50,126
bqp50_8-cl-2,50,143
bqp50_8-cl-3,50,141
bqp50_8-cl-4,50,136
bqp50_8-cl-5,50,142
bqp50_8-cl-6,50,139
bqp50_8-cl-7,50,119
bqp50_8-cl-8,50,152
bqp50_8-cl-9,50,108
bqp50_8-er-0,50,159
bqp50_8-er-1,50,136
bqp50_8-er-10,50,140
bqp50_8-er-11,50,134
bqp50_8-er-12,50,125
bqp50_8-er-13,50,137
bqp50_8-er-14,50,148
bqp50_8-er-2,50,131
bqp50_8-er-3,50,137
bqp50_8-er-4,50,136
bqp50_8-er-5,50,156
bqp50_8-er-6,50,152
bqp50_8-er-7,50,154
bqp50_8-er-8,50,118
bqp50_8-er-9,50,166
bqp50_8-to-0,50,110
bqp50_8-to-1,50,96
bqp50_8-to-10,50,112
bqp50_8-to-11,50,97
bqp50_8-to-12,50,91
bqp50_8-to-13,50,95
bqp50_8-to-14,50,110
bqp50_8-to-2,50,91
bqp50_8-to-3,50,99
bqp50_8-to-4,50,109
bqp50_8-to-5,50,121
bqp50_8-to-6,50,112
bqp50_8-to-7,50,113
bqp50_8-to-8,50,89
bqp50_8-to-9,50,127
bqp50_9-ba-0,50,141
bqp50_9-ba-1,50,141
bqp50_9-ba-10,50,141
bqp50_9-ba-11,50,141
bqp50_9-ba-12,50,141
bqp50_9-ba-13,50,141
bqp50_9-ba-14,50,141
bqp50_9-ba-2,50,141
bqp50_9-ba-3,50,141
bqp50_9-ba-4,50,141
bqp50_9-ba-5,50,141
bqp50_9-ba-6,50,141
bqp50_9-ba-7,50,141
bqp50_9-ba-8,50,141
bqp50_9-ba-9,50,141
bqp50_9-cl-0,50,135
bqp50_9-cl-1,50,111
bqp50_9-cl-10,50,125
bqp50_9-cl-11,50,117
bqp50_9-cl-12,50,104
bqp50_9-cl-13,50,110
bqp50_9-cl-14,50,121
bqp50_9-cl-2,50,115
bqp50_9-cl-3,50,130
bqp50_9-cl-4,50,119
bqp50_9-cl-5,50,120
bqp50_9-cl-6,50,126
bqp50_9-cl-7,50,118
bqp50_9-cl-8,50,137
bqp50_9-cl-9,50,97
bqp50_9-er-0,50,145
bqp50_9-er-1,50,116
bqp50_9-er-10,50,128
bqp50_9-er-11,50,124
bqp50_9-er-12,50,108
bqp50_9-er-13,50,117
bqp50_9-er-14,50,122
bqp50_9-er-2,50,112
bqp50_9-er-3,50,123
bqp50_9-er-4,50,125
bqp50_9-er-5,50,135
bqp50_9-er-6,50,134
bqp50_9-er-7,50,133
bqp50_9-er-8,50,104
bqp50_9-er-9,50,151
bqp50_9-to-0,50,97
bqp50_9-to-1,50,76
bqp50_9-to-10,50,96
bqp50_9-to-11,50,86
bqp50_9-to-12,50,74
bqp50_9-to-13,50,84
bqp50_9-to-14,50,86
bqp50_9-to-2,50,85
bqp50_9-to-3,50,84
bqp50_9-to-4,50,93
bqp50_9-to-5,50,101
bqp50_9-to-6,50,94
bqp50_9-to-7,50,93
bqp50_9-to-8,50,76
bqp50_9-to-9,50,112
gka_1-ba-0,50,141
gka_1-ba-1,50,141
gka_1-ba-10,50,141
gka_1-ba-11,50,141
gka_1-ba-12,50,141
gka_1-ba-13,50,141
gka_1-ba-14,50,141
gka_1-ba-2,50,141
gka_1-ba-3,50,141
gka_1-ba-4,50,141
gka_1-ba-5,50,141
gka_1-ba-6,50,141
gka_1-ba-7,50,141
gka_1-ba-8,50,141
gka_1-ba-9,50,141
gka_1-cl-0,50,107
gka_1-cl-1,50,103
gka_1-cl-10,50,119
gka_1-cl-11,50,106
gka_1-cl-12,50,98
gka_1-cl-13,50,103
gka_1-cl-14,50,100
gka_1-cl-2,50,114
gka_1-cl-3,50,92
gka_1-cl-4,50,95
gka_1-cl-5,50,100
gka_1-cl-6,50,99
gka_1-cl-7,50,85
gka_1-cl-8,50,108
gka_1-cl-9,50,104
gka_1-er-0,50,135
gka_1-er-1,50,104
gka_1-er-10,50,114
gka_1-er-11,50,106
gka_1-er-12,50,88
gka_1-er-13,50,101
gka_1-er-14,50,105
gka_1-er-2,50,98
gka_1-er-3,50,106
gka_1-er-4,50,107
gka_1-er-5,50,115
gka_1-er-6,50,119
gka_1-er-7,50,122
gka_1-er-8,50,88
gka_1-er-9,50,129
gka_1-to-0,50,90
gka_1-to-1,50,75
gka_1-to-10,50,82
gka_1-to-11,50,73
gka_1-to-12,50,65
gka_1-to-13,50,71
gka_1-to-14,50,70
gka_1-to-2,50,64
gka_1-to-3,50,75
gka_1-to-4,50,73
gka_1-to-5,50,81
gka_1-to-6,50,73
gka_1-to-7,50,83
gka_1-to-8,50,59
gka_1-to-9,50,91
gka_10-ba-0,30,225
gka_10-ba-1,30,225
gka_10-ba-10,30,225
gka_10-ba-11,30,225
gka_10-ba-12,30,225
gka_10-ba-13,30,225
gka_10-ba-14,30,225
gka_10-ba-2,30,225
gka_10-ba-3,30,225
gka_10-ba-4,30,225
gka_10-ba-5,30,225
gka_10-ba-6,30,225
gka_10-ba-7,30,225
gka_10-ba-8,30,225
gka_10-ba-9,30,225
gka_10-cl-0,30,404
gka_10-cl-1,30,414
gka_10-cl-10,30,411
gka_10-cl-11,30,415
gka_10-cl-12,30,421
gka_10-cl-13,30,417
gka_10-cl-14,30,416
gka_10-cl-2,30,419
gka_10-cl-3,30,415
gka_10-cl-4,30,413
gka_10-cl-5,30,412
gka_10-cl-6,30,414
gka_10-cl-7,30,410
gka_10-cl-8,30,414
gka_10-cl-9,30,412
gka_10-er-0,30,427
gka_10-er-1,30,432
gka_10-er-10,30,429
gka_10-er-11,30,429
gka_10-er-12,30,429
gka_10-er-13,30,430
gka_10-er-14,30,431
gka_10-er-2,30,428
gka_10-er-3,30,429
gka_10-er-4,30,426
gka_10-er-5,30,429
gka_10-er-6,30,428
gka_10-er-7,30,431
gka_10-er-8,30,428
gka_10-er-9,30,429
gka_10-to-0,30,425
gka_10-to-1,30,430
gka_10-to-10,30,427
gka_10-to-11,30,427
gka_10-to-12,30,427
gka_10-to-13,30,427
gka_10-to-14,30,428
gka_10-to-2,30,426
gka_10-to-3,30,427
gka_10-to-4,30,421
gka_10-to-5,30,423
gka_10-to-6,30,426
gka_10-to-7,30,428
gka_10-to-8,30,426
gka_10-to-9,30,426
gka_11-ba-0,40,400
gka_11-ba-1,40,400
gka_11-ba-10,40,400
gka_11-ba-11,40,400
gka_11-ba-12,40,400
gka_11-ba-13,40,400
gka_11-ba-14,40,400
gka_11-ba-2,40,400
gka_11-ba-3,40,400
gka_11-ba-4,40,400
gka_11-ba-5,40,400
gka_11-ba-6,40,400
gka_11-ba-7,40,400
gka_11-ba-8,40,400
gka_11-ba-9,40,400
gka_11-cl-0,40,740
gka_11-cl-1,40,756
gka_11-cl-10,40,753
gka_11-cl-11,40,755
gka_11-cl-12,40,751
gka_11-cl-13,40,749
gka_11-cl-14,40,759
gka_11-cl-2,40,754
gka_11-cl-3,40,758
gka_11-cl-4,40,755
gka_11-cl-5,40,746
gka_11-cl-6,40,743
gka_11-cl-7,40,745
gka_11-cl-8,40,748
gka_11-cl-9,40,750
gka_11-er-0,40,775
gka_11-er-1,40,778
gka_11-er-10,40,770
gka_11-er-11,40,770
gka_11-er-12,40,775
gka_11-er-13,40,774
gka_11-er-14,40,770
gka_11-er-2,40,771
gka_11-er-3,40,774
gka_11-er-4,40,769
gka_11-er-5,40,777
gka_11-er-6,40,768
gka_11-er-7,40,774
gka_11-er-8,40,770
gka_11-er-9,40,774
gka_11-to-0,40,773
gka_11-to-1,40,776
gka_11-to-10,40,768
gka_11-to-11,40,768
gka_11-to-12,40,773
gka_11-to-13,40,771
gka_11-to-14,40,767
gka_11-to-2,40,769
gka_11-to-3,40,772
gka_11-to-4,40,763
gka_11-to-5,40,771
gka_11-to-6,40,766
gka_11-to-7,40,771
gka_11-to-8,40,768
gka_11-to-9,40,771
gka_12-ba-0,50,625
gka_12-ba-1,50,625
gka_12-ba-10,50,625
gka_12-ba-11,50,625
gka_12-ba-12,50,625
gka_12-ba-13,50,625
gka_12-ba-14,50,625
gka_12-ba-2,50,625
gka_12-ba-3,50,625
gka_12-ba-4,50,625
gka_12-ba-5,50,625
gka_12-ba-6,50,625
gka_12-ba-7,50,625
gka_12-ba-8,50,625
gka_12-ba-9,50,625
gka_12-cl-0,50,1172
gka_12-cl-1,50,1182
gka_12-cl-10,50,1177
gka_12-cl-11,50,1192
gka_12-cl-12,50,1200
gka_12-cl-13,50,1178
gka_12-cl-14,50,1178
gka_12-cl-2,50,1187
gka_12-cl-3,50,1188
gka_12-cl-4,50,1194
gka_12-cl-5,50,1191
gka_12-cl-6,50,1179
gka_12-cl-7,50,1179
gka_12-cl-8,50,1184
gka_12-cl-9,50,1182
gka_12-er-0,50,1212
gka_12-er-1,50,1210
gka_12-er-10,50,1208
gka_12-er-11,50,1203
gka_12-er-12,50,1209
gka_12-er-13,50,1209
gka_12-er-14,50,1204
gka_12-er-2,50,1212
gka_12-er-3,50,1211
gka_12-er-4,50,1205
gka_12-er-5,50,1214
gka_12-er-6,50,1204
gka_12-er-7,50,1211
gka_12-er-8,50,1209
gka_12-er-9,50,1212
gka_12-to-0,50,1210
gka_12-to-1,50,1208
gka_12-to-10,50,1206
gka_12-to-11,50,1202
gka_12-to-12,50,1207
gka_12-to-13,50,1206
gka_12-to-14,50,1201
gka_12-to-2,50,1210
gka_12-to-3,50,1209
gka_12-to-4,50,1199
gka_12-to-5,50,1208
gka_12-to-6,50,1202
gka_12-to-7,50,1208
gka_12-to-8,50,1207
gka_12-to-9,50,1209
gka_13-ba-0,60,900
gka_13-ba-1,60,900
gka_13-ba-10,60,900
gka_13-ba-11,60,900
gka_13-ba-12,60,900
gka_13-ba-13,60,900
gka_13-ba-14,60,900
gka_13-ba-2,60,900
gka_13-ba-3,60,900
gka_13-ba-4,60,900
gka_13-ba-5,60,900
gka_13-ba-6,60,900
gka_13-ba-7,60,900
gka_13-ba-8,60,900
gka_13-ba-9,60,900
gka_13-cl-0,60,1719
gka_13-cl-1,60,1720
gka_13-cl-10,60,1721
gka_13-cl-11,60,1729
gka_13-cl-12,60,1722
gka_13-cl-13,60,1724
gka_13-cl-14,60,1724
gka_13-cl-2,60,1717
gka_13-cl-3,60,1721
gka_13-cl-4,60,1730
gka_13-cl-5,60,1725
gka_13-cl-6,60,1714
gka_13-cl-7,60,1718
gka_13-cl-8,60,1717
gka_13-cl-9,60,1710
gka_13-er-0,60,1753
gka_13-er-1,60,1755
gka_13-er-10,60,1749
gka_13-er-11,60,1742
gka_13-er-12,60,1752
gka_13-er-13,60,1753
gka_13-er-14,60,1748
gka_13-er-2,60,1755
gka_13-er-3,60,1752
gka_13-er-4,60,1749
gka_13-er-5,60,1758
gka_13-er-6,60,1747
gka_13-er-7,60,1756
gka_13-er-8,60,1750
gka_13-er-9,60,1753
gka_13-to-0,60,1751
gka_13-to-1,60,1753
gka_13-to-10,60,1747
gka_13-to-11,60,1740
gka_13-to-12,60,1750
gka_13-to-13,60,1750
gka_13-to-14,60,1745
gka_13-to-2,60,1753
gka_13-to-3,60,1750
gka_13-to-4,60,1743
gka_13-to-5,60,1752
gka_13-to-6,60,1745
gka_13-to-7,60,1753
gka_13-to-8,60,1748
gka_13-to-9,60,1750
